tracking_id,shipping_date,source_country,source_city,destination_country,destination_city,distance,package_size,service_type,perishable,hazardous,committed_delivery_time,delivered_in_time,weight,delivery_time,shipping_price,delivery_penalty,hops
DIG455116066923824,1342224000000000,United States,Cape Coral,United States,El Reno,1896,M,Express,false,false,4320,false,83.41,5542,72.6146,3.9104,1
DIG45520790728748,1264032000000000,United States,Bloomington,United States,Golden Glades,2406,M,Express,false,false,4320,false,26.15,6167,47.8606,5.9104,2
DIG45578486905376,1307923200000000,Japan,Toyonaka,Japan,Takaoka,553,XL,Express,false,false,4320,false,417.62,7433,229.5128,9.9616,1
DIG455108356146380,1499212800000000,Japan,Ryūgasaki,Japan,Shizunai-furukawachō,1094,E,Express,false,false,4320,false,0.31,5673,24.9694,4.3296,1
DIG45579486165512,1539907200000000,Japan,Maruoka,Japan,Hayama,352,E,Express,false,false,4320,false,0.9,7821,19.6252,11.2032,1
DIG45571598248316,1347753600000000,Philippines,Calumpit,Philippines,San Leonardo,765,L,Express,false,false,4320,false,175.22,4919,109.924,1.9168,1
DIG455108525488784,1508803200000000,United States,Randallstown,United States,Palmetto Bay,2264,S,Express,false,false,4320,false,6.6,9681,37.0064,17.1552,2
DIG4559958213056,1365379200000000,United States,Agoura,United States,Philadelphia,2661,M,Express,false,false,4320,false,52.82,9748,63.1336,17.369600000000002,2
DIG45534223160168,1519257600000000,United States,South Euclid,United States,Kent,2179,M,Express,false,false,4320,false,64.21,5328,65.1654,3.2256,2
DIG45549825253652,1423699200000000,United States,Wailuku,United States,Portsmouth,1699,S,Express,false,false,4320,false,4.14,5933,31.4824,5.1616,1
DIG45567447260132,1509840000000000,United States,The Bronx,United States,Paterson,781,L,Express,false,false,4320,false,205.9,6398,125.3856,6.6496,1
DIG4554851150048,1351814400000000,Philippines,Botolan,Philippines,Bulaon,187,M,Express,false,false,4320,false,88.95,7916,62.3962,11.507200000000001,1
DIG455271532247636,1263772800000000,United States,Clinton,United States,Herriman,602,S,Express,false,false,4320,false,10.6,8746,26.3752,14.163200000000002,1
DIG45586264060244,1484956800000000,United States,Rocky River,United States,Issaquah,2536,S,Express,false,false,4320,false,21.63,4992,46.5886,2.1504000000000003,2
DIG45576268859768,1286064000000000,United States,Jacksonville Beach,United States,Seaford,719,S,Express,false,false,4320,false,13.11,9013,28.5194,15.0176,1
DIG45521945735912,1370390400000000,Brazil,Cajazeiras,Brazil,Taquari,1110,S,Express,false,false,4320,false,17.41,5462,33.641,3.6544000000000003,1
DIG45552621902468,1497139200000000,Brazil,Currais Novos,Brazil,Pedra Azul,1372,M,Express,false,false,4320,false,73.74,6311,63.7972,6.3712,1
DIG4559936020604,1385769600000000,Brazil,Guariba,Brazil,Encantado,1452,M,Express,false,false,4320,false,53.23,5427,54.1502,3.5424,1
DIG4558141430972,1514419200000000,Russia,Shchigry,Russia,Budënnovsk,157,M,Express,false,false,4320,false,99.73,5141,67.5582,2.6272,1
DIG455200142128532,1264118400000000,Mexico,Melchor Múzquiz,Mexico,Tlapa de Comonfort,801,XL,Express,false,false,4320,false,338.33,10055,191.7526,18.352,1
DIG45581466491972,1507161600000000,Russia,Belogorsk,Russia,Solnechnogorsk,579,C,Express,false,false,4320,false,3990.89,8702,2016.3454,14.022400000000001,1
DIG455114531446064,1540425600000000,Russia,Moskovskiy,Russia,Rostokino,1172,L,Express,false,false,4320,false,211.44,7741,131.1272,10.9472,1
DIG45540417453392,1346025600000000,Russia,Podporozh’ye,Russia,Osa,1218,M,Express,false,false,4320,false,72.7,9742,62.1068,17.3504,1
DIG455178178798604,1284595200000000,Russia,Kedrovka,Russia,Bakal,1482,M,Express,false,false,4320,false,80.99,9256,68.2582,15.795200000000001,1
DIG45540865301072,1543104000000000,Russia,Troitskaya,Russia,Kukmor,37,E,Express,false,false,4320,false,0.58,6517,17.0712,7.0304,1
DIG4551806385620,1509321600000000,Germany,Gunzenhausen,Germany,Emden,1436,S,Express,false,false,4320,false,21.33,7579,38.0786,10.4288,1
DIG45560683560572,1521158400000000,Egypt,Banī Suwayf,Egypt,Al Jīzah,1186,E,Express,false,false,4320,false,0.92,7607,25.9736,10.5184,1
DIG45512596315796,1504051200000000,United Kingdom,Stamford,United Kingdom,Warwick,211,L,Express,false,false,4320,false,245.9,8966,141.0536,14.8672,1
DIG45521170199684,1486512000000000,China,Liaozhong,China,Lianghu,969,E,Express,false,false,4320,false,0.65,9692,24.1894,17.1904,1
DIG455383600931324,1327795200000000,China,Huangshan,China,Shima,833,C,Express,false,false,4320,false,1794.68,7601,920.1708,10.4992,1
DIG45565664066624,1286150400000000,China,Linkou,China,Sanshui,557,M,Express,false,false,4320,false,46.42,8782,43.9432,14.278400000000001,1
DIG455198175597380,1502668800000000,China,Wenling,China,Nangong,299,S,Express,false,false,4320,false,16.52,9449,27.0324,16.4128,1
DIG455430603345068,1355011200000000,China,Dongtai,China,Shulan,1215,XL,Express,false,false,4320,false,343.4,5240,197.434,2.944,1
DIG45543995636396,1525392000000000,China,Yantai,China,Zhangye,147,M,Express,false,false,4320,false,69.42,5363,52.3272,3.3376,1
DIG45521295557048,1551571200000000,China,Hefei,China,Xiaoshi,532,E,Express,false,false,4320,false,0.49,8112,20.7882,12.134400000000001,1
DIG455184333105428,1537920000000000,China,Yucheng,China,Guiren,1070,C,Express,false,false,4320,false,1738.77,9199,894.017,15.6128,1
DIG455136425799452,1539820800000000,India,Bahjoi,India,Kārsiyāng,1386,M,Express,false,false,4320,false,45.3,6552,49.6836,7.1424,1
DIG45560834109368,1296259200000000,India,Naksalbāri,India,Amrāvati,2612,S,Express,false,false,4320,false,19.45,8145,46.0762,12.24,2
DIG455194158163772,1321401600000000,India,Kyathampalle,India,Akot,1248,S,Express,false,false,4320,false,12.38,7285,32.1748,9.4880000000000013,1
DIG45551624841584,1358985600000000,India,Muhammadābād,India,Malaut,1875,E,Express,false,false,4320,false,0.82,8150,31.16,12.256,1
DIG45592977376940,1512432000000000,India,Hardoī,India,Jayamkondacholapuram,2086,M,Express,false,false,4320,false,78.65,9290,71.6786,15.904,2
DIG45572649290840,1311379200000000,India,Vāda,India,Lohārdaga,32,E,Express,false,false,4320,false,0.45,5740,16.9682,4.5440000000000005,1
DIG455421266920532,1293926400000000,India,Rāwatsār,India,Berasia,2875,L,Express,false,false,4320,false,211.6,6164,144.15,5.9008,2
DIG4556052541436,1520640000000000,India,Palladam,India,Vandavāsi,2689,C,Express,false,false,4320,false,4288.36,8737,2181.1164,14.134400000000001,2
DIG45527885115836,1494633600000000,India,Naldurg,India,Bhind,656,XL,Express,false,false,4320,false,446.18,5912,244.5756,5.0944,1
DIG4551234979964,1538784000000000,India,Sāmba,India,Polavaram,1026,L,Express,false,false,4320,false,247.09,8293,147.8426,12.713600000000001,1
DIG45519182075876,1340496000000000,India,Kānth,India,Kalamnūri,1422,L,Express,false,false,4320,false,165.59,6509,110.1022,7.0048,1
DIG45575352571412,1287360000000000,India,Islāmpur,India,Mahē,2491,S,Express,false,false,4320,false,8.27,5908,39.5666,5.0816,2
DIG455115902179856,1422316800000000,India,Vayalār,India,Chamba,2582,L,Express,false,false,4320,false,141.32,5136,106.7832,2.6112,2
DIG455119232447180,1543622400000000,India,Raipur,India,Kanniyākumāri,1140,S,Express,false,false,4320,false,4.91,5836,27.619,4.8512,1
DIG4556949636320,1266883200000000,India,Pehowa,India,Ghātsīla,785,XL,Express,false,false,4320,false,353.24,8876,199.086,14.5792,1
DIG45591613440836,1298505600000000,India,Jalpāiguri,India,Malīhābād,2162,L,Express,false,false,4320,false,245.56,5273,155.7112,3.0496000000000003,2
DIG45516190493360,1543536000000000,India,Kareli,India,Rānībennur,1304,E,Express,false,false,4320,false,0.98,6726,26.9004,7.6992,1
DIG4553215306424,1334534400000000,India,Khāpa,India,Medak,1434,M,Express,false,false,4320,false,86.83,5972,70.8134,5.2864,1
DIG455125308180728,1540166400000000,India,Kundarkhi,India,Ambattūr,622,E,Express,false,false,4320,false,0.61,6827,21.5322,8.0224000000000011,1
DIG45511844571476,1449360000000000,India,Ahmedabad,India,Repalle,1275,M,Express,false,false,4320,false,27.87,6462,40.125,6.8544,1
DIG455437729921208,1549152000000000,India,Bāli,India,Bhānvad,1673,L,Express,false,false,4320,false,135.1,9060,96.7648,15.168000000000001,1
DIG455137885702916,1499731200000000,India,Chhoti Sādri,India,Parīchhatgarh,1484,S,Express,false,false,4320,false,7.91,9124,31.7334,15.372800000000002,1
DIG45545873197808,1298246400000000,India,Muttupet,India,Shegaon,663,M,Express,false,false,4320,false,33.64,5418,38.3588,3.5136000000000003,1
DIG455197958471228,1296259200000000,India,Jaigaon,India,Safīpur,178,S,Express,false,false,4320,false,22.84,6321,29.2728,6.4032,1
DIG45541161800228,1431993600000000,India,Saugor,India,Hoshangābād,700,XL,Express,false,false,4320,false,265.41,7181,154.525,9.1552,1
DIG45586378421348,1343606400000000,India,Chalāla,India,Bālāchor,2881,L,Express,false,false,4320,false,227.92,6247,152.3556,6.1664,2
DIG45561098819336,1506124800000000,India,Ambad,India,Tādepallegūdem,2766,E,Express,false,false,4320,false,0.55,9796,37.7966,17.5232,2
DIG455147580605528,1543449600000000,India,Mandya,India,Bhāvnagar,616,E,Express,false,false,4320,false,0.85,6515,21.6066,7.024,1
DIG455165789212496,1542672000000000,United States,Florin,United States,Baldwin,628,S,Express,false,false,4320,false,21.07,5969,31.8078,5.2768000000000006,1
DIG455306274831140,1401494400000000,Italy,San Donato Milanese,Italy,Arezzo,378,S,Express,false,false,4320,false,5.49,9278,22.1178,15.8656,1
DIG455157902294960,1544054400000000,Japan,Ishioka,Japan,Fussa,226,E,Express,false,false,4320,false,0.93,5600,18.6826,4.096,1
DIG45512380789100,1434499200000000,Italy,Augusta,Italy,Alba,1381,C,Express,false,false,4320,false,2153.46,9771,1103.7256,17.4432,1
DIG45598562477360,1505174400000000,Philippines,Santa Rosa,Philippines,Cardona,654,C,Express,false,false,4320,false,2247.14,10023,1145.0404,18.2496,1
DIG455120754529496,1538352000000000,United States,Kernersville,United States,Woodstock,438,S,Express,false,false,4320,false,18.81,7419,29.2338,9.9168,1
DIG45535370170052,1359763200000000,United States,Arlington,United States,Columbus,644,M,Express,false,false,4320,false,78.31,5931,60.5494,5.1552000000000007,1
DIG455427940650692,1546041600000000,United States,Arnold,United States,Thomasville,1505,S,Express,false,false,4320,false,9.01,5762,32.443,4.6144,1
DIG45557973082448,1544227200000000,United States,El Centro,United States,Grand Junction,1808,L,Express,false,false,4320,false,125.31,6037,92.8958,5.4944000000000006,1
DIG45519503766464,1449878400000000,United States,Cimarron Hills,United States,Godfrey,1858,C,Express,false,false,4320,false,2771.33,6270,1416.2858,6.24,1
DIG455148460706192,1294099200000000,United States,Greenwood,United States,Layton,2403,S,Express,false,false,4320,false,20.01,5998,44.7678,5.3696,2
DIG45556510779800,1513382400000000,Brazil,Patrocínio,Brazil,Gravataí,138,M,Express,false,false,4320,false,83.53,7188,59.3138,9.1776,1
DIG45538530495176,1363392000000000,Brazil,Guaramirim,Brazil,Matão,791,E,Express,false,false,4320,false,0.16,7623,22.5916,10.569600000000001,1
DIG45597861515768,1518739200000000,France,Clermont-Ferrand,France,Valence,918,M,Express,false,false,4320,false,61.77,5690,54.3618,4.384,1
DIG45538264185752,1361664000000000,Mexico,Tecate,Mexico,Nuevo Casas Grandes,813,S,Express,false,false,4320,false,18.24,5262,31.7988,3.0144,1
DIG45516414017336,1414195200000000,Russia,Karachev,Russia,Dagomys,434,S,Express,false,false,4320,false,20.81,6610,30.2034,7.328,1
DIG455149916411084,1529539200000000,Russia,Dorogomilovo,Russia,Kotel’nich,711,S,Express,false,false,4320,false,13.81,5146,28.8086,2.6432,1
DIG455126155492544,1394236800000000,Russia,Trëkhgornyy,Russia,Noyabrsk,1376,E,Express,false,false,4320,false,0.77,6738,27.3426,7.7376000000000005,1
DIG4553553391436,1451433600000000,Germany,Erftstadt,Germany,Remscheid,1317,E,Express,false,false,4320,false,0.59,5318,26.8042,3.1936,1
DIG455108187203840,1543449600000000,Germany,Sonneberg,Germany,Verl,988,L,Express,false,false,4320,false,205.59,7494,126.8038,10.1568,1
DIG45515946576320,1465430400000000,United Kingdom,Wigston Magna,United Kingdom,Leatherhead,597,M,Express,false,false,4320,false,44.06,6893,43.0672,8.2336000000000009,1
DIG45522073492460,1534291200000000,China,Mentougou,China,Aral,1117,XXL,Express,false,false,4320,false,652.19,8155,351.0842,12.272,1
DIG45586735499900,1515542400000000,China,Fendou,China,Langtou,1309,XL,Express,false,false,4320,false,461.92,6329,257.4084,6.4288000000000007,1
DIG45541933937612,1520294400000000,China,Xinyi,China,Daqing,808,S,Express,false,false,4320,false,13.47,5616,29.3758,4.1472,1
DIG45533440026524,1509321600000000,China,Ürümqi,China,Huangnihe,642,M,Express,false,false,4320,false,72.66,6807,57.7092,7.9584,1
DIG45551958927956,1534550400000000,China,Jinjiang,China,Xiaoweizhai,1297,S,Express,false,false,4320,false,5.38,8473,29.0472,13.2896,1
DIG45594298727528,1529193600000000,China,Yichun,China,Linqu,1308,XL,Express,false,false,4320,false,365.77,7442,209.3258,9.9904000000000011,1
DIG455157752945756,1484956800000000,India,Maner,India,Lal Bahadur Nagar,260,S,Express,false,false,4320,false,8.46,7701,22.706,10.8192,1
DIG45540572400692,1317427200000000,India,Ambāla,India,Peddāpuram,2174,L,Express,false,false,4320,false,101.32,6907,83.6824,8.2784,2
DIG455162165245064,1544486400000000,India,Sonepur,India,Noāmundi,67,C,Express,false,false,4320,false,3498.51,7204,1766.2642,9.2288,1
DIG455163740509292,1275004800000000,India,Kalugumalai,India,Mahbūbnagar,2398,M,Express,false,false,4320,false,45.06,5174,57.2548,2.7328,2
DIG45533683743632,1528070400000000,India,Uttamapālaiyam,India,Serchhīp,1306,XL,Express,false,false,4320,false,383.08,6569,217.9656,7.1968000000000005,1
DIG4554971709044,1430352000000000,India,Nandurbar,India,Rājsamand,3135,M,Express,false,false,4320,false,52.93,5460,66.791,3.648,2
DIG45538673846420,1334275200000000,India,Khāmgaon,India,Bilthra,2581,L,Express,false,false,4320,false,115.16,6696,93.6956,7.6032,2
DIG455161860348764,1299283200000000,India,Baihar,India,Kunda,2142,C,Express,false,false,4320,false,3210.02,5971,1637.7892,5.2832,2
DIG45551329542020,1536624000000000,India,Ozar,India,Golāghāt,2527,L,Express,false,false,4320,false,205.4,7875,138.4052,11.376000000000001,2
DIG455200407438296,1342137600000000,India,Bāngarmau,India,Gangānagar,2883,XL,Express,false,false,4320,false,264.61,8133,170.7158,12.201600000000001,2
DIG455107793537732,1337817600000000,India,Chhatarpur,India,Māndvi,2521,E,Express,false,false,4320,false,0.84,7078,36.0796,8.8256,2
DIG45572249826704,1322179200000000,India,Erraguntla,India,Sārangpur,1945,M,Express,false,false,4320,false,79.2,7533,70.882,10.281600000000001,1
DIG4556050941980,1542672000000000,India,Gevrai,India,Gajuwaka,1836,XL,Express,false,false,4320,false,351.28,7138,206.0936,9.0176,1
DIG45544105998860,1303084800000000,India,Shikārpūr,India,Tiptūr,363,XL,Express,false,false,4320,false,438.62,5647,238.5688,4.2464,1
DIG45595450935644,1276560000000000,India,Nagīna,India,Karmāla,2274,L,Express,false,false,4320,false,127.99,9433,97.7774,16.3616,2
DIG455144049606476,1357603200000000,India,Daudnagar,India,Bāmor Kalān,2441,M,Express,false,false,4320,false,82.59,7151,76.3466,9.0592,2
DIG455403690498548,1319500800000000,India,Pindwāra,India,Sausar,2077,L,Express,false,false,4320,false,150.14,8161,107.3552,12.2912,2
DIG455184986283272,1513296000000000,India,Gumia,India,Sarwār,426,L,Express,false,false,4320,false,117.54,8025,78.5076,11.856,1
DIG455128161010436,1545091200000000,India,Yellandu,India,Nārnaund,1743,M,Express,false,false,4320,false,72.48,5030,65.9868,2.2720000000000002,1
DIG45589560539060,1391817600000000,India,Pen,India,Naraina,2281,E,Express,false,false,4320,false,0.65,5001,34.1606,2.1792000000000002,2
DIG45512703879212,1417219200000000,India,Jhālrapātan,India,Ādampur,1330,M,Express,false,false,4320,false,61.41,8177,57.313,12.342400000000001,1
DIG455129242642556,1384473600000000,India,Vīsāvadar,India,Pālanpur,547,M,Express,false,false,4320,false,92.99,5338,67.1522,3.2576,1
DIG45546579957428,1510099200000000,India,Piriyāpatna,India,Niwai,361,E,Express,false,false,4320,false,0.67,9126,19.5786,15.3792,1
DIG45596511374972,1378771200000000,India,Badnāwar,India,Padrauna,1758,L,Express,false,false,4320,false,148.32,7117,104.0208,8.9504,1
DIG45544766374256,1540339200000000,India,Thenkasi,India,Rāmanagaram,1093,S,Express,false,false,4320,false,6.28,6089,27.9468,5.6608,1
DIG455137457648504,1543881600000000,India,Sivakasi,India,Sīrkāzhi,1661,E,Express,false,false,4320,false,0.81,7617,29.5286,10.5504,1
DIG45567357490664,1387238400000000,India,Kāraikkudi,India,Pattukkottai,1940,L,Express,false,false,4320,false,116.15,4824,89.319,1.6128,1
DIG45534227758604,1422921600000000,India,Igatpuri,India,Dāmnagar,479,M,Express,false,false,4320,false,77.76,7108,59.0204,8.9216,1
DIG455309786636720,1302998400000000,India,Takhatgarh,India,Raxaul,1085,E,Express,false,false,4320,false,0.82,9466,25.156,16.467200000000002,1
DIG455407198305488,1390953600000000,United States,West Islip,United States,Austin,1769,L,Express,false,false,4320,false,140.24,9021,100.0644,15.0432,1
DIG455135147834108,1545868800000000,United States,Altoona,United States,Rock Hill,919,E,Express,false,false,4320,false,0.54,7475,23.7544,10.096,1
DIG455237317884476,1419465600000000,United States,Marquette,United States,Plant City,2428,E,Express,false,false,4320,false,0.67,6674,35.2878,7.5328,2
DIG45513536795924,1522972800000000,United States,Artesia,United States,Sandy Springs,1608,M,Express,false,false,4320,false,28.68,9277,43.0608,15.862400000000001,1
DIG455292400550000,1389225600000000,United States,Redding,United States,Canton,842,S,Express,false,false,4320,false,21.67,9332,33.7342,16.0384,1
DIG455181908530064,1363737600000000,United States,Adelanto,United States,Abington,2058,M,Express,false,false,4320,false,32.62,9451,48.4508,16.4192,2
DIG455113108330088,1348617600000000,Italy,Cordenons,Italy,Mesagne,473,E,Express,false,false,4320,false,0.7,5326,20.4448,3.2192000000000003,1
DIG455243657528264,1397174400000000,Italy,Frascati,Italy,Marano di Napoli,841,M,Express,false,false,4320,false,33.45,7151,39.6166,9.0592,1
DIG45593607762536,1510099200000000,Japan,Kakuda,Japan,Katsuyama,359,C,Express,false,false,4320,false,1379.88,5708,709.1684,4.4416,1
DIG45539691700232,1536451200000000,Philippines,Laoang,Philippines,Norzagaray,321,M,Express,false,false,4320,false,94.13,5561,66.0046,3.9712,1
DIG45518719033364,1282176000000000,United States,Saint Charles,United States,Bloomington,2225,S,Express,false,false,4320,false,13.5,8282,40.16,12.6784,2
DIG455115006284564,1539907200000000,United States,Somerset,United States,Duncan,572,XXL,Express,false,false,4320,false,591.28,7517,316.4872,10.230400000000001,1
DIG455158680430304,1544486400000000,United States,Vero Beach,United States,Janesville,737,XXL,Express,false,false,4320,false,642.02,9625,343.1112,16.976,1
DIG455244052393964,1362873600000000,United States,Nashua,United States,Lebanon,2944,XXL,Express,false,false,4320,false,671.12,7533,374.4344,10.281600000000001,2
DIG455974868432,1491436800000000,Philippines,Tagum,Philippines,Nabunturan,1311,M,Express,false,false,4320,false,33.79,5570,43.3586,4.0,1
DIG455150616972812,1438732800000000,Philippines,San Fernando,Philippines,San Jose del Monte,1213,L,Express,false,false,4320,false,148.06,6969,99.7488,8.4768,1
DIG455175280984196,1532304000000000,Philippines,Teresa,Philippines,Cadiz,226,L,Express,false,false,4320,false,163.13,6295,99.7826,6.32,1
DIG455348637822824,1375228800000000,United States,Westport,United States,Mint Hill,2829,XL,Express,false,false,4320,false,336.13,4930,206.0654,1.9520000000000002,2
DIG45599161673564,1502841600000000,United States,South Holland,United States,Rancho Palos Verdes,808,L,Express,false,false,4320,false,195.28,9389,120.2808,16.2208,1
DIG45594165772748,1396656000000000,United States,Loves Park,United States,Juneau,384,L,Express,false,false,4320,false,165.48,9785,102.1584,17.488,1
DIG45517718573636,1533772800000000,Brazil,Catolé do Rocha,Brazil,Caraguatatuba,295,S,Express,false,false,4320,false,8.86,9780,23.172,17.472,1
DIG455167083972128,1293840000000000,Brazil,Uruçuca,Brazil,Pouso Alegre,880,L,Express,false,false,4320,false,242.28,8054,144.328,11.9488,1
DIG45543554386472,1381449600000000,Spain,La Orotava,Spain,Sant Feliu de Guíxols,1195,M,Express,false,false,4320,false,26.81,5389,38.987,3.4208000000000003,1
DIG4554810763784,1552608000000000,Brazil,Pompéia,Brazil,Matão,979,L,Express,false,false,4320,false,162.75,5378,105.3154,3.3856,1
DIG455131793175080,1542844800000000,Brazil,Paulista,Brazil,Santo André,703,XXL,Express,false,false,4320,false,517.74,7625,280.7128,10.576,1
DIG45553043559056,1275868800000000,Russia,Gagarin,Russia,Buinsk,488,E,Express,false,false,4320,false,0.27,4958,20.3438,2.0416000000000003,1
DIG455346543535124,1324512000000000,Russia,Vasyl'evsky Ostrov,Russia,Slobodka,109,S,Express,false,false,4320,false,6.99,9233,20.8234,15.7216,1
DIG45598703829284,1514592000000000,Russia,Yalutorovsk,Russia,Presnenskiy,352,L,Express,false,false,4320,false,148.03,7370,93.1902,9.76,1
DIG455101484083676,1366070400000000,Russia,Sharypovo,Russia,Novokuybyshevsk,363,L,Express,false,false,4320,false,132.06,7399,85.2888,9.8528,1
DIG45519165281588,1545350400000000,Russia,Vladikavkaz,Russia,Zaraysk,702,C,Express,false,false,4320,false,1472.1,6814,757.8852,7.9808,1
DIG455105170229960,1542412800000000,Russia,Inza,Russia,Otradnaya,542,M,Express,false,false,4320,false,28.84,9378,35.0392,16.1856,1
DIG45580710149216,1541721600000000,Germany,Lahr,Germany,Brandenburg an der Havel,83,E,Express,false,false,4320,false,0.64,7043,17.4508,8.7136,1
DIG45526973625848,1547769600000000,Germany,Bad Rappenau,Germany,Stockach,213,M,Express,false,false,4320,false,88.72,6706,62.4788,7.6352,1
DIG45515712855812,1298073600000000,Germany,Eislingen,Germany,Kempten (Allgäu),486,C,Express,false,false,4320,false,2213.22,6122,1126.8036,5.7664,1
DIG455345891956736,1340841600000000,Germany,Lindlar,Germany,Ennigerloh,236,XL,Express,false,false,4320,false,446.67,7275,241.6286,9.4560000000000013,1
DIG455154219747452,1540252800000000,Germany,Krefeld,Germany,Saulgau,525,S,Express,false,false,4320,false,23.44,5580,32.21,4.032,1
DIG455130388452848,1364601600000000,United Kingdom,Bideford,United Kingdom,Stowmarket,611,M,Express,false,false,4320,false,83.69,7410,62.9886,9.888,1
DIG455661175124,1356825600000000,China,Longfeng,China,Anbu,1173,L,Express,false,false,4320,false,215.03,9045,132.9298,15.120000000000001,1
DIG455445578651732,1430438400000000,China,Guozhen,China,Dalai,549,M,Express,false,false,4320,false,53.91,5164,47.6274,2.7008,1
DIG45534030425720,1551225600000000,China,Wuda,China,Xiazhuang,972,L,Express,false,false,4320,false,174.11,9861,110.9422,17.7312,1
DIG45580012786400,1492646400000000,China,Daqing,China,Huaidian,928,M,Express,false,false,4320,false,74.96,9776,61.0328,17.4592,1
DIG45563545187288,1374796800000000,China,Lintong,China,Shiqi,1052,L,Express,false,false,4320,false,153.59,7654,101.2902,10.668800000000001,1
DIG4557724372820,1280016000000000,India,Chhāta,India,Sivaganga,2995,E,Express,false,false,4320,false,0.66,7143,39.592,9.0336,2
DIG45514790369564,1347062400000000,India,Dahegām,India,Jhārgrām,2377,E,Express,false,false,4320,false,0.26,6833,34.6952,8.0416,2
DIG4558050062048,1509062400000000,India,Rāichūr,India,Lādnūn,367,C,Express,false,false,4320,false,4075.85,7207,2057.2142,9.2384,1
DIG45541261366364,1505520000000000,India,Medinīpur,India,Navadwīp,2358,L,Express,false,false,4320,false,112.3,6890,90.5708,8.224,2
DIG45535033684496,1330819200000000,India,Tuni,India,Pallikondai,1608,S,Express,false,false,4320,false,5.36,9198,31.4008,15.6096,1
DIG45549696497444,1533600000000000,India,Gorakhpur,India,Nāgappattinam,1704,E,Express,false,false,4320,false,0.92,5201,29.9104,2.8192,1
DIG45572252225888,1324166400000000,India,Tumsar,India,Biswān,2793,E,Express,false,false,4320,false,0.91,7414,38.1818,9.9008,2
DIG45572947789316,1316736000000000,India,Phirangipuram,India,Shorāpur,2939,M,Express,false,false,4320,false,36.75,8266,57.2114,12.6272,2
DIG455102184045608,1395878400000000,India,Elūr,India,Vellore,774,E,Express,false,false,4320,false,0.93,8325,22.8474,12.816,1
DIG45525530116808,1532563200000000,India,Bissāu,India,Sakleshpur,987,S,Express,false,false,4320,false,4.87,5005,26.4362,2.192,1
DIG45519897432572,1444003200000000,India,Nihtaur,India,Kolkata,1052,L,Express,false,false,4320,false,162.45,6640,105.7202,7.424,1
DIG45544641816620,1324339200000000,India,Patāmundai,India,Sālūr,2876,C,Express,false,false,4320,false,4928.12,8425,2502.4176,13.136000000000001,2
DIG455188707817520,1541203200000000,India,Kangayam,India,Bangārapet,2537,XL,Express,false,false,4320,false,406.85,5942,239.2062,5.1904,2
DIG45519086708312,1545004800000000,India,Nokha,India,Mandsaur,342,L,Express,false,false,4320,false,226.44,4953,132.3192,2.0256000000000003,1
DIG455101303745012,1318982400000000,India,Thāna Bhawan,India,Bihārīganj,638,M,Express,false,false,4320,false,84.23,7740,63.4638,10.944,1
DIG455224034002532,1467244800000000,India,Rajpur,India,Shīshgarh,2461,S,Express,false,false,4320,false,2.06,7601,36.2336,10.4992,2
DIG455137957878368,1262995200000000,India,Pachperwa,India,Shiraguppi,2116,S,Express,false,false,4320,false,8.83,5351,36.9966,3.2992000000000004,2
DIG4555020492452,1265673600000000,India,Dalsingh Sarai,India,Bodināyakkanūr,1272,M,Express,false,false,4320,false,82.49,5831,67.4122,4.8352,1
DIG45560735742824,1543104000000000,India,Burla,India,Badvel,2381,E,Express,false,false,4320,false,0.16,6658,34.6756,7.4816,2
DIG455162262811880,1368489600000000,India,Phalauda,India,Mūlki,2579,M,Express,false,false,4320,false,42.24,6137,57.2204,5.8144,2
DIG45564549045860,1538784000000000,India,Ratnagiri,India,Kawardha,263,M,Express,false,false,4320,false,43.74,9122,40.3688,15.3664,1
DIG455181771376712,1542067200000000,India,Sirsāganj,India,Dhār,621,E,Express,false,false,4320,false,0.53,6060,21.4846,5.5680000000000005,1
DIG45565734242756,1409529600000000,Australia,Liverpool,Australia,Werribee,1130,L,Express,false,false,4320,false,182.54,9576,116.358,16.819200000000002,1
DIG45557513638712,1524614400000000,Philippines,Guiguinto,Philippines,Limay,87,M,Express,false,false,4320,false,59.73,7982,47.0262,11.7184,1
DIG45550205924180,1366934400000000,Philippines,Aparri,Philippines,Cardona,911,S,Express,false,false,4320,false,22.79,7515,34.8186,10.224,1
DIG455133213092144,1269043200000000,United States,Brookfield,United States,Binghamton,1680,E,Express,false,false,4320,false,0.42,9367,29.478,16.1504,1
DIG45530445644960,1544659200000000,United States,Citrus Park,United States,Nanuet,1288,S,Express,false,false,4320,false,6.66,6657,29.6188,7.4784000000000006,1
DIG455386703076236,1437955200000000,United States,Hannibal,United States,Ellicott City,1603,XL,Express,false,false,4320,false,450.59,10107,253.9778,18.5184,1
DIG455100828106784,1485561600000000,Italy,Licata,Italy,Casavatore,1317,M,Express,false,false,4320,false,90.54,8098,71.7792,12.0896,1
DIG45525628883216,1301702400000000,United States,Upper Arlington,United States,Long Island City,2525,L,Express,false,false,4320,false,221.94,5576,146.66,4.0192000000000005,2
DIG45512171460296,1343088000000000,United States,Cabot,United States,Sunny Isles Beach,2556,S,Express,false,false,4320,false,3.9,5689,37.8756,4.3808,2
DIG45529415995160,1529539200000000,United States,East Cleveland,United States,Columbus,2317,M,Express,false,false,4320,false,28.1,6093,48.1592,5.6736,2
